symbol,date,open,high,low,close,volume,change,changePercent,vwap
^N225,2011-06-07,9371.21,9454.66,9358.31,9442.95,128400000,71.74,0.76554,9406.7825
^N225,2011-06-08,9428.62,9458.43,9394.74,9449.46,117200000,20.84,0.22103,9432.8125
^N225,2011-06-09,9411.71,9472.41,9383.12,9467.15,143100000,55.44,0.58905,9433.5975
^N225,2011-06-10,9536.84,9613.75,9493.05,9514.44,188800000,-22.4,-0.23488,9539.52
^N225,2011-06-13,9405.16,9466.51,9391.26,9448.21,96400000,43.05,0.45773,9427.785
^N225,2011-06-14,9446.84,9565.65,9438.41,9547.79,141200000,100.95,1.07,9499.6725
^N225,2011-06-15,9589.54,9599.9,9520.93,9574.32,142800000,-15.22,-0.15871,9571.1725
^N225,2011-06-16,9478.63,9497.59,9411.28,9411.28,125500000,-67.35,-0.71055,9449.695
^N225,2011-06-17,9443.32,9447.44,9318.62,9351.4,139700000,-91.92,-0.97339,9390.195
^N225,2011-06-20,9383.24,9421.38,9346.76,9354.32,121700000,-28.92,-0.30821,9376.425
^N225,2011-06-21,9420.43,9459.66,9378.36,9459.66,116000000,39.23,0.41644,9429.5275
^N225,2011-06-22,9525.25,9658.62,9525.25,9629.43,137800000,104.18,1.09,9584.6375
^N225,2011-06-23,9557.72,9652.41,9553.3,9596.74,127600000,39.02,0.40826,9590.0425
^N225,2011-06-24,9626.43,9695.09,9609.24,9678.71,130900000,52.28,0.54309,9652.3675
^N225,2011-06-27,9633.92,9638.49,9570.58,9578.31,119300000,-55.61,-0.57723,9605.325
^N225,2011-06-28,9668.01,9703.41,9632.54,9648.98,117500000,-19.03,-0.19683,9663.235
^N225,2011-06-29,9767.91,9797.26,9734.66,9797.26,123400000,29.35,0.30047,9774.2725
^N225,2011-06-30,9838.09,9849.69,9785.89,9816.09,136200000,-22.0,-0.22362,9822.44
^N225,2011-07-01,9878.69,9900.57,9849.64,9868.07,111600000,-10.62,-0.1075,9874.2425
^N225,2011-07-04,9980.16,10005.75,9940.47,9965.09,131400000,-15.07,-0.151,9972.8675
^N225,2011-07-05,9959.39,9995.17,9948.38,9972.46,132600000,13.07,0.13123,9968.85
^N225,2011-07-06,9987.25,10082.48,9967.87,10082.48,137700000,95.23,0.95352,10030.02
^N225,2011-07-07,10047.15,10102.19,10029.33,10071.14,133200000,23.99,0.23877,10062.4525
^N225,2011-07-08,10205.71,10207.91,10126.47,10137.73,127300000,-67.98,-0.6661,10169.455
^N225,2011-07-11,10069.01,10109.3,10057.77,10069.53,104900000,0.52,0.00516436,10076.4025
^N225,2011-07-12,9943.32,9971.14,9907.81,9925.92,135000000,-17.4,-0.17499,9937.0475
^N225,2011-07-13,9891.11,9979.67,9887.33,9963.14,119000000,72.03,0.72823,9930.3125
^N225,2011-07-14,9929.18,9998.49,9884.0,9936.12,126800000,6.94,0.069895,9936.9475
^N225,2011-07-15,9919.59,9985.32,9919.1,9974.47,101300000,54.88,0.55325,9949.62
^N225,2011-07-19,9921.5,9945.72,9889.72,9889.72,108800000,-31.78,-0.32031,9911.665
^N225,2011-07-20,10008.0,10042.75,9986.33,10005.9,104400000,-2.1,-0.02098321,10010.745
^N225,2011-07-21,10019.94,10026.18,9974.0,10010.39,125500000,-9.55,-0.09530995,10007.6275
^N225,2011-07-22,10096.89,10149.18,10076.53,10132.11,134200000,35.22,0.34882,10113.6775
^N225,2011-07-25,10080.82,10091.02,10039.1,10050.01,104100000,-30.81,-0.30563,10065.2375
^N225,2011-07-26,10078.48,10130.25,10043.99,10097.72,111200000,19.24,0.1909,10087.61
^N225,2011-07-27,10048.34,10053.5,10009.37,10047.19,123900000,-1.15,-0.01144468,10039.6
^N225,2011-07-28,9936.97,9945.98,9853.85,9901.35,131400000,-35.62,-0.35846,9909.5375
^N225,2011-07-29,9866.82,9914.22,9824.34,9833.03,146500000,-33.79,-0.34246,9859.6025
^N225,2011-08-01,9907.04,10040.13,9906.17,9965.01,145000000,57.97,0.58514,9954.5875
^N225,2011-08-02,9872.17,9873.46,9822.3,9844.59,120500000,-27.58,-0.27937,9853.13
^N225,2011-08-03,9705.02,9705.02,9610.38,9637.14,131200000,-67.88,-0.69943,9664.39
^N225,2011-08-04,9685.5,9768.4,9615.35,9659.18,154800000,-26.32,-0.27175,9682.1075
^N225,2011-08-05,9469.16,9469.16,9264.09,9299.88,189000000,-169.28,-1.79,9375.5725
^N225,2011-08-08,9169.67,9215.09,9057.29,9097.56,147000000,-72.11,-0.7864,9134.9025
^N225,2011-08-09,8911.8,8949.97,8656.79,8944.48,252500000,32.68,0.3667,8865.76
^N225,2011-08-10,9110.81,9144.33,9021.36,9038.74,173700000,-72.07,-0.79104,9078.81
^N225,2011-08-11,8876.54,8983.33,8832.42,8981.94,162900000,105.4,1.19,8918.5575
^N225,2011-08-12,9064.17,9070.27,8926.89,8963.72,150700000,-100.45,-1.11,9006.2625
^N225,2011-08-15,9082.53,9117.11,9032.84,9086.41,107800000,3.88,0.04271937,9079.7225
^N225,2011-08-16,9135.06,9150.31,9072.53,9107.43,117500000,-27.63,-0.30246,9116.3325
^N225,2011-08-17,9047.89,9081.8,9003.7,9057.26,115100000,9.37,0.10356,9047.6625
^N225,2011-08-18,9043.18,9043.18,8931.25,8943.76,119500000,-99.42,-1.1,8990.3425
^N225,2011-08-19,8771.7,8796.42,8707.47,8719.24,152100000,-52.46,-0.59806,8748.7075
^N225,2011-08-22,8686.91,8756.1,8619.21,8628.13,146200000,-58.78,-0.67665,8672.5875
^N225,2011-08-23,8703.31,8747.41,8630.49,8733.01,158700000,29.7,0.34125,8703.555
^N225,2011-08-24,8812.16,8825.27,8620.89,8639.61,167100000,-172.55,-1.96,8724.4825
^N225,2011-08-25,8748.01,8849.94,8741.74,8772.36,160800000,24.35,0.27835,8778.0125
^N225,2011-08-26,8746.77,8805.1,8742.46,8797.78,140900000,51.01,0.58319,8773.0275
^N225,2011-08-29,8802.25,8926.27,8751.29,8851.35,143700000,49.1,0.55781,8832.79
^N225,2011-08-30,8958.5,8992.86,8935.85,8953.9,135600000,-4.6,-0.05134788,8960.2775
^N225,2011-08-31,8938.31,8967.8,8905.52,8955.2,136200000,16.89,0.18896,8941.7075
^N225,2011-09-01,9017.01,9098.15,8998.01,9060.8,126200000,43.79,0.48564,9043.4925
^N225,2011-09-02,8980.56,9014.27,8914.65,8950.74,126900000,-29.82,-0.33205,8965.055
^N225,2011-09-05,8828.46,8842.56,8757.18,8784.46,112100000,-44.0,-0.49839,8803.165
^N225,2011-09-06,8687.11,8709.92,8588.34,8590.57,152800000,-96.54,-1.11,8643.985
^N225,2011-09-07,8723.05,8773.26,8702.78,8763.41,130100000,40.36,0.46268,8740.625
^N225,2011-09-08,8863.24,8876.49,8757.58,8793.12,104900000,-70.12,-0.79113,8822.6075
^N225,2011-09-09,8739.49,8803.75,8726.25,8737.66,169300000,-1.83,-0.02093944,8751.7875
^N225,2011-09-12,8578.71,8584.05,8520.97,8535.67,126700000,-43.04,-0.50171,8554.85
^N225,2011-09-13,8588.74,8635.88,8549.06,8616.55,126100000,27.81,0.3238,8597.5575
^N225,2011-09-14,8623.55,8671.24,8499.34,8518.57,129400000,-104.98,-1.22,8578.175
^N225,2011-09-15,8645.38,8695.95,8634.02,8668.86,126600000,23.48,0.27159,8661.0525
^N225,2011-09-16,8785.28,8864.16,8774.16,8864.16,143300000,78.88,0.89787,8821.94
^N225,2011-09-20,8763.61,8771.72,8704.23,8721.24,103900000,-42.37,-0.48348,8740.2
^N225,2011-09-21,8717.0,8771.62,8707.16,8741.16,106700000,24.16,0.27716,8734.235
^N225,2011-09-22,8643.02,8643.02,8545.46,8560.26,125000000,-82.76,-0.95754,8597.94
^N225,2011-09-26,8547.62,8556.66,8359.7,8374.13,159000000,-173.49,-2.03,8459.5275
^N225,2011-09-27,8496.33,8609.95,8479.05,8609.95,140500000,113.62,1.34,8548.82
^N225,2011-09-28,8607.92,8665.54,8595.85,8615.65,140300000,7.73,0.08980102,8621.24
